statue,raw_material,category_ids,series_01,series_02,attribute_set,grouped_sku,edp_number,sku,image_detail,icons,vender_name,number_of_flute,outside_diameter,shank_diameter,length_of_cut,length_below_shank,overall_length,corner_radius,ball_nose_radius,taper,coating,single_double,shank_type,name,description,short_description,type,product_type_id,price,qty,visibility,weight,tax_class_id
1,CARBIDE,"3,7,16,17,18",3S MILL,CG3S60,EM_radius,GR-EM-CG3S60,CG3S600100308,YNEABOQDF,,,New Century,2,1,4,1.5,0,45,R0.3,,,MULTI-1,SINGLE,PLAIN,3S MILL 2FL 30deg. Helix Corner Radius E/M,,,simple,simple,8000000,10,1,1,4
1,CARBIDE,"3,7,16,17,18",3S MILL,CG3S60,EM_radius,GR-EM-CG3S60,CG3S600100310,YNEABORDF,,,New Century,2,1,4,1.5,0,45,R0.3,,,MULTI-1,SINGLE,PLAIN,3S MILL 2FL 30deg. Helix Corner Radius E/M,,,simple,simple,8000000,10,1,1,4
1,CARBIDE,"3,7,16,17,18",3S MILL,CG3S60,EM_radius,GR-EM-CG3S60,CG3S600100312,YNEABOSDF,,,New Century,2,1,4,1.5,0,45,R0.3,,,MULTI-1,SINGLE,PLAIN,3S MILL 2FL 30deg. Helix Corner Radius E/M,,,simple,simple,8000000,10,1,1,4
1,CARBIDE,"3,7,16,17,18",3S MILL,CG3S60,EM_radius,GR-EM-CG3S60,CG3S600100314,YNEABOTDF,,,New Century,2,1,4,1.5,0,50,R0.3,,,MULTI-1,SINGLE,PLAIN,3S MILL 2FL 30deg. Helix Corner Radius E/M,,,simple,simple,8000000,10,1,1,4
1,CARBIDE,"3,7,16,17,18",3S MILL,CG3S60,EM_radius,GR-EM-CG3S60,CG3S600100316,YNEABOUDF,,,New Century,2,1,4,1.5,0,50,R0.3,,,MULTI-1,SINGLE,PLAIN,3S MILL 2FL 30deg. Helix Corner Radius E/M,,,simple,simple,8000000,10,1,1,4
1,CARBIDE,"3,7,16,17,18",3S MILL,CG3S60,EM_radius,GR-EM-CG3S60,CG3S600100320,YNEABOVDF,,,New Century,2,1,4,1.5,0,50,R0.3,,,MULTI-1,SINGLE,PLAIN,3S MILL 2FL 30deg. Helix Corner Radius E/M,,,simple,simple,8000000,10,1,1,4
1,CARBIDE,"3,7,16,17,18",3S MILL,CG3S60,EM_radius,GR-EM-CG3S60,CG3S600120103,YNEABOWDF,,,New Century,2,1.2,4,1.8,0,45,R0.1,,,MULTI-1,SINGLE,PLAIN,3S MILL 2FL 30deg. Helix Corner Radius E/M,,,simple,simple,8000000,10,1,1,4
1,CARBIDE,"3,7,16,17,18",3S MILL,CG3S60,EM_radius,GR-EM-CG3S60,CG3S600120104,YNEABOXDF,,,New Century,2,1.2,4,1.8,0,45,R0.1,,,MULTI-1,SINGLE,PLAIN,3S MILL 2FL 30deg. Helix Corner Radius E/M,,,simple,simple,8000000,10,1,1,4
1,CARBIDE,"3,7,16,17,18",3S MILL,CG3S60,EM_radius,GR-EM-CG3S60,CG3S600120106,YNEABOYDF,,,New Century,2,1.2,4,1.8,0,45,R0.1,,,MULTI-1,SINGLE,PLAIN,3S MILL 2FL 30deg. Helix Corner Radius E/M,,,simple,simple,8000000,10,1,1,4
1,CARBIDE,"3,7,16,17,18",3S MILL,CG3S60,EM_radius,GR-EM-CG3S60,CG3S600120108,YNEABOZDF,,,New Century,2,1.2,4,1.8,0,45,R0.1,,,MULTI-1,SINGLE,PLAIN,3S MILL 2FL 30deg. Helix Corner Radius E/M,,,simple,simple,8000000,10,1,1,4
1,CARBIDE,"3,7,16,17,18",3S MILL,CG3S60,EM_radius,GR-EM-CG3S60,CG3S600120110,YNEABPADF,,,New Century,2,1.2,4,1.8,0,45,R0.1,,,MULTI-1,SINGLE,PLAIN,3S MILL 2FL 30deg. Helix Corner Radius E/M,,,simple,simple,8000000,10,1,1,4
1,CARBIDE,"3,7,16,17,18",3S MILL,CG3S60,EM_radius,GR-EM-CG3S60,CG3S600120203,YNEABPBDF,,,New Century,2,1.2,4,1.8,0,45,R0.2,,,MULTI-1,SINGLE,PLAIN,3S MILL 2FL 30deg. Helix Corner Radius E/M,,,simple,simple,8000000,10,1,1,4
1,CARBIDE,"3,7,16,17,18",3S MILL,CG3S60,EM_radius,GR-EM-CG3S60,CG3S600120204,YNEABPCDF,,,New Century,2,1.2,4,1.8,0,45,R0.2,,,MULTI-1,SINGLE,PLAIN,3S MILL 2FL 30deg. Helix Corner Radius E/M,,,simple,simple,8000000,10,1,1,4
1,CARBIDE,"3,7,16,17,18",3S MILL,CG3S60,EM_radius,GR-EM-CG3S60,CG3S600120206,YNEABPDDF,,,New Century,2,1.2,4,1.8,0,45,R0.2,,,MULTI-1,SINGLE,PLAIN,3S MILL 2FL 30deg. Helix Corner Radius E/M,,,simple,simple,8000000,10,1,1,4
1,CARBIDE,"3,7,16,17,18",3S MILL,CG3S60,EM_radius,GR-EM-CG3S60,CG3S600120208,YNEABPEDF,,,New Century,2,1.2,4,1.8,0,45,R0.2,,,MULTI-1,SINGLE,PLAIN,3S MILL 2FL 30deg. Helix Corner Radius E/M,,,simple,simple,8000000,10,1,1,4
1,CARBIDE,"3,7,16,17,18",3S MILL,CG3S60,EM_radius,GR-EM-CG3S60,CG3S600120210,YNEABPFDF,,,New Century,2,1.2,4,1.8,0,45,R0.2,,,MULTI-1,SINGLE,PLAIN,3S MILL 2FL 30deg. Helix Corner Radius E/M,,,simple,simple,8000000,10,1,1,4
1,CARBIDE,"3,7,16,17,18",3S MILL,CG3S60,EM_radius,GR-EM-CG3S60,CG3S600120303,YNEABPGDF,,,New Century,2,1.2,4,1.8,0,45,R0.3,,,MULTI-1,SINGLE,PLAIN,3S MILL 2FL 30deg. Helix Corner Radius E/M,,,simple,simple,8000000,10,1,1,4
1,CARBIDE,"3,7,16,17,18",3S MILL,CG3S60,EM_radius,GR-EM-CG3S60,CG3S600120304,YNEABPHDF,,,New Century,2,1.2,4,1.8,0,45,R0.3,,,MULTI-1,SINGLE,PLAIN,3S MILL 2FL 30deg. Helix Corner Radius E/M,,,simple,simple,8000000,10,1,1,4
1,CARBIDE,"3,7,16,17,18",3S MILL,CG3S60,EM_radius,GR-EM-CG3S60,CG3S600120306,YNEABPIDF,,,New Century,2,1.2,4,1.8,0,45,R0.3,,,MULTI-1,SINGLE,PLAIN,3S MILL 2FL 30deg. Helix Corner Radius E/M,,,simple,simple,8000000,10,1,1,4
1,CARBIDE,"3,7,16,17,18",3S MILL,CG3S60,EM_radius,GR-EM-CG3S60,CG3S600120308,YNEABPJDF,,,New Century,2,1.2,4,1.8,0,45,R0.3,,,MULTI-1,SINGLE,PLAIN,3S MILL 2FL 30deg. Helix Corner Radius E/M,,,simple,simple,8000000,10,1,1,4
1,CARBIDE,"3,7,16,17,18",3S MILL,CG3S60,EM_radius,GR-EM-CG3S60,CG3S600120310,YNEABPKDF,,,New Century,2,1.2,4,1.8,0,45,R0.3,,,MULTI-1,SINGLE,PLAIN,3S MILL 2FL 30deg. Helix Corner Radius E/M,,,simple,simple,8000000,10,1,1,4
1,CARBIDE,"3,7,16,17,18",3S MILL,CG3S60,EM_radius,GR-EM-CG3S60,CG3S6001500504,YNEABPLDF,,,New Century,2,1.5,4,2.3,0,45,R0.05,,,MULTI-1,SINGLE,PLAIN,3S MILL 2FL 30deg. Helix Corner Radius E/M,,,simple,simple,8000000,10,1,1,4
1,CARBIDE,"3,7,16,17,18",3S MILL,CG3S60,EM_radius,GR-EM-CG3S60,CG3S6001500506,YNEABPMDF,,,New Century,2,1.5,4,2.3,0,45,R0.05,,,MULTI-1,SINGLE,PLAIN,3S MILL 2FL 30deg. Helix Corner Radius E/M,,,simple,simple,8000000,10,1,1,4
1,CARBIDE,"3,7,16,17,18",3S MILL,CG3S60,EM_radius,GR-EM-CG3S60,CG3S6001500508,YNEABPNDF,,,New Century,2,1.5,4,2.3,0,45,R0.05,,,MULTI-1,SINGLE,PLAIN,3S MILL 2FL 30deg. Helix Corner Radius E/M,,,simple,simple,8000000,10,1,1,4
1,CARBIDE,"3,7,16,17,18",3S MILL,CG3S60,EM_radius,GR-EM-CG3S60,CG3S6001500510,YNEABPODF,,,New Century,2,1.5,4,2.3,0,45,R0.05,,,MULTI-1,SINGLE,PLAIN,3S MILL 2FL 30deg. Helix Corner Radius E/M,,,simple,simple,8000000,10,1,1,4
1,CARBIDE,"3,7,16,17,18",3S MILL,CG3S60,EM_radius,GR-EM-CG3S60,CG3S6001500512,YNEABPPDF,,,New Century,2,1.5,4,2.3,0,45,R0.05,,,MULTI-1,SINGLE,PLAIN,3S MILL 2FL 30deg. Helix Corner Radius E/M,,,simple,simple,8000000,10,1,1,4
1,CARBIDE,"3,7,16,17,18",3S MILL,CG3S60,EM_radius,GR-EM-CG3S60,CG3S6001500514,YNEABPQDF,,,New Century,2,1.5,4,2.3,14,50,R0.05,,,MULTI-1,SINGLE,PLAIN,3S MILL 2FL 30deg. Helix Corner Radius E/M,,,simple,simple,8000000,10,1,1,4
1,CARBIDE,"3,7,16,17,18",3S MILL,CG3S60,EM_radius,GR-EM-CG3S60,CG3S6001500516,YNEABPRDF,,,New Century,2,1.5,4,2.3,0,50,R0.05,,,MULTI-1,SINGLE,PLAIN,3S MILL 2FL 30deg. Helix Corner Radius E/M,,,simple,simple,8000000,10,1,1,4
1,CARBIDE,"3,7,16,17,18",3S MILL,CG3S60,EM_radius,GR-EM-CG3S60,CG3S6001500520,YNEABPSDF,,,New Century,2,1.5,4,2.3,0,50,R0.05,,,MULTI-1,SINGLE,PLAIN,3S MILL 2FL 30deg. Helix Corner Radius E/M,,,simple,simple,8000000,10,1,1,4
1,CARBIDE,"3,7,16,17,18",3S MILL,CG3S60,EM_radius,GR-EM-CG3S60,CG3S600150104,YNEABPTDF,,,New Century,2,1.5,4,2.3,0,45,R0.1,,,MULTI-1,SINGLE,PLAIN,3S MILL 2FL 30deg. Helix Corner Radius E/M,,,simple,simple,8000000,10,1,1,4
1,CARBIDE,"3,7,16,17,18",3S MILL,CG3S60,EM_radius,GR-EM-CG3S60,CG3S600150106,YNEABPUDF,,,New Century,2,1.5,4,2.3,0,45,R0.1,,,MULTI-1,SINGLE,PLAIN,3S MILL 2FL 30deg. Helix Corner Radius E/M,,,simple,simple,8000000,10,1,1,4
1,CARBIDE,"3,7,16,17,18",3S MILL,CG3S60,EM_radius,GR-EM-CG3S60,CG3S600150108,YNEABPVDF,,,New Century,2,1.5,4,2.3,0,45,R0.1,,,MULTI-1,SINGLE,PLAIN,3S MILL 2FL 30deg. Helix Corner Radius E/M,,,simple,simple,8000000,10,1,1,4
1,CARBIDE,"3,7,16,17,18",3S MILL,CG3S60,EM_radius,GR-EM-CG3S60,CG3S600150110,YNEABPWDF,,,New Century,2,1.5,4,2.3,0,45,R0.1,,,MULTI-1,SINGLE,PLAIN,3S MILL 2FL 30deg. Helix Corner Radius E/M,,,simple,simple,8000000,10,1,1,4
1,CARBIDE,"3,7,16,17,18",3S MILL,CG3S60,EM_radius,GR-EM-CG3S60,CG3S600150112,YNEABPXDF,,,New Century,2,1.5,4,2.3,0,45,R0.1,,,MULTI-1,SINGLE,PLAIN,3S MILL 2FL 30deg. Helix Corner Radius E/M,,,simple,simple,8000000,10,1,1,4
1,CARBIDE,"3,7,16,17,18",3S MILL,CG3S60,EM_radius,GR-EM-CG3S60,CG3S600150114,YNEABPYDF,,,New Century,2,1.5,4,2.3,0,50,R0.1,,,MULTI-1,SINGLE,PLAIN,3S MILL 2FL 30deg. Helix Corner Radius E/M,,,simple,simple,8000000,10,1,1,4
1,CARBIDE,"3,7,16,17,18",3S MILL,CG3S60,EM_radius,GR-EM-CG3S60,CG3S600150116,YNEABPZDF,,,New Century,2,1.5,4,2.3,0,50,R0.1,,,MULTI-1,SINGLE,PLAIN,3S MILL 2FL 30deg. Helix Corner Radius E/M,,,simple,simple,8000000,10,1,1,4
1,CARBIDE,"3,7,16,17,18",3S MILL,CG3S60,EM_radius,GR-EM-CG3S60,CG3S600150120,YNEABQADF,,,New Century,2,1.5,4,2.3,0,50,R0.1,,,MULTI-1,SINGLE,PLAIN,3S MILL 2FL 30deg. Helix Corner Radius E/M,,,simple,simple,8000000,10,1,1,4
1,CARBIDE,"3,7,16,17,18",3S MILL,CG3S60,EM_radius,GR-EM-CG3S60,CG3S600150204,YNEABQBDF,,,New Century,2,1.5,4,2.3,0,45,R0.2,,,MULTI-1,SINGLE,PLAIN,3S MILL 2FL 30deg. Helix Corner Radius E/M,,,simple,simple,8000000,10,1,1,4
1,CARBIDE,"3,7,16,17,18",3S MILL,CG3S60,EM_radius,GR-EM-CG3S60,CG3S600150206,YNEABQCDF,,,New Century,2,1.5,4,2.3,0,45,R0.2,,,MULTI-1,SINGLE,PLAIN,3S MILL 2FL 30deg. Helix Corner Radius E/M,,,simple,simple,8000000,10,1,1,4
1,CARBIDE,"3,7,16,17,18",3S MILL,CG3S60,EM_radius,GR-EM-CG3S60,CG3S600150208,YNEABQDDF,,,New Century,2,1.5,4,2.3,0,45,R0.2,,,MULTI-1,SINGLE,PLAIN,3S MILL 2FL 30deg. Helix Corner Radius E/M,,,simple,simple,8000000,10,1,1,4
1,CARBIDE,"3,7,16,17,18",3S MILL,CG3S60,EM_radius,GR-EM-CG3S60,CG3S600150210,YNEABQEDF,,,New Century,2,1.5,4,2.3,0,45,R0.2,,,MULTI-1,SINGLE,PLAIN,3S MILL 2FL 30deg. Helix Corner Radius E/M,,,simple,simple,8000000,10,1,1,4
1,CARBIDE,"3,7,16,17,18",3S MILL,CG3S60,EM_radius,GR-EM-CG3S60,CG3S600150212,YNEABQFDF,,,New Century,2,1.5,4,2.3,0,45,R0.2,,,MULTI-1,SINGLE,PLAIN,3S MILL 2FL 30deg. Helix Corner Radius E/M,,,simple,simple,8000000,10,1,1,4
1,CARBIDE,"3,7,16,17,18",3S MILL,CG3S60,EM_radius,GR-EM-CG3S60,CG3S600150214,YNEABQGDF,,,New Century,2,1.5,4,2.3,0,50,R0.2,,,MULTI-1,SINGLE,PLAIN,3S MILL 2FL 30deg. Helix Corner Radius E/M,,,simple,simple,8000000,10,1,1,4
1,CARBIDE,"3,7,16,17,18",3S MILL,CG3S60,EM_radius,GR-EM-CG3S60,CG3S600150216,YNEABQHDF,,,New Century,2,1.5,4,2.3,0,50,R0.2,,,MULTI-1,SINGLE,PLAIN,3S MILL 2FL 30deg. Helix Corner Radius E/M,,,simple,simple,8000000,10,1,1,4
1,CARBIDE,"3,7,16,17,18",3S MILL,CG3S60,EM_radius,GR-EM-CG3S60,CG3S600150220,YNEABQIDF,,,New Century,2,1.5,4,2.3,0,50,R0.2,,,MULTI-1,SINGLE,PLAIN,3S MILL 2FL 30deg. Helix Corner Radius E/M,,,simple,simple,8000000,10,1,1,4
1,CARBIDE,"3,7,16,17,18",3S MILL,CG3S60,EM_radius,GR-EM-CG3S60,CG3S600150304,YNEABQJDF,,,New Century,2,1.5,4,2.3,0,45,R0.3,,,MULTI-1,SINGLE,PLAIN,3S MILL 2FL 30deg. Helix Corner Radius E/M,,,simple,simple,8000000,10,1,1,4
1,CARBIDE,"3,7,16,17,18",3S MILL,CG3S60,EM_radius,GR-EM-CG3S60,CG3S600150306,YNEABQKDF,,,New Century,2,1.5,4,2.3,0,45,R0.3,,,MULTI-1,SINGLE,PLAIN,3S MILL 2FL 30deg. Helix Corner Radius E/M,,,simple,simple,8000000,10,1,1,4
1,CARBIDE,"3,7,16,17,18",3S MILL,CG3S60,EM_radius,GR-EM-CG3S60,CG3S600150308,YNEABQLDF,,,New Century,2,1.5,4,2.3,0,45,R0.3,,,MULTI-1,SINGLE,PLAIN,3S MILL 2FL 30deg. Helix Corner Radius E/M,,,simple,simple,8000000,10,1,1,4
1,CARBIDE,"3,7,16,17,18",3S MILL,CG3S60,EM_radius,GR-EM-CG3S60,CG3S600150310,YNEABQMDF,,,New Century,2,1.5,4,2.3,0,45,R0.3,,,MULTI-1,SINGLE,PLAIN,3S MILL 2FL 30deg. Helix Corner Radius E/M,,,simple,simple,8000000,10,1,1,4
1,CARBIDE,"3,7,16,17,18",3S MILL,CG3S60,EM_radius,GR-EM-CG3S60,CG3S600150312,YNEABQNDF,,,New Century,2,1.5,4,2.3,0,45,R0.3,,,MULTI-1,SINGLE,PLAIN,3S MILL 2FL 30deg. Helix Corner Radius E/M,,,simple,simple,8000000,10,1,1,4
1,CARBIDE,"3,7,16,17,18",3S MILL,CG3S60,EM_radius,GR-EM-CG3S60,CG3S600150314,YNEABQODF,,,New Century,2,1.5,4,2.3,0,50,R0.3,,,MULTI-1,SINGLE,PLAIN,3S MILL 2FL 30deg. Helix Corner Radius E/M,,,simple,simple,8000000,10,1,1,4
1,CARBIDE,"3,7,16,17,18",3S MILL,CG3S60,EM_radius,GR-EM-CG3S60,CG3S600150316,YNEABQPDF,,,New Century,2,1.5,4,2.3,0,50,R0.3,,,MULTI-1,SINGLE,PLAIN,3S MILL 2FL 30deg. Helix Corner Radius E/M,,,simple,simple,8000000,10,1,1,4
1,CARBIDE,"3,7,16,17,18",3S MILL,CG3S60,EM_radius,GR-EM-CG3S60,CG3S600150320,YNEABQQDF,,,New Century,2,1.5,4,2.3,0,50,R0.3,,,MULTI-1,SINGLE,PLAIN,3S MILL 2FL 30deg. Helix Corner Radius E/M,,,simple,simple,8000000,10,1,1,4
1,CARBIDE,"3,7,16,17,18",3S MILL,CG3S60,EM_radius,GR-EM-CG3S60,CG3S600150504,YNEABQRDF,,,New Century,2,1.5,4,2.3,0,45,R0.5,,,MULTI-1,SINGLE,PLAIN,3S MILL 2FL 30deg. Helix Corner Radius E/M,,,simple,simple,8000000,10,1,1,4
1,CARBIDE,"3,7,16,17,18",3S MILL,CG3S60,EM_radius,GR-EM-CG3S60,CG3S600150506,YNEABQSDF,,,New Century,2,1.5,4,2.3,0,45,R0.5,,,MULTI-1,SINGLE,PLAIN,3S MILL 2FL 30deg. Helix Corner Radius E/M,,,simple,simple,8000000,10,1,1,4
1,CARBIDE,"3,7,16,17,18",3S MILL,CG3S60,EM_radius,GR-EM-CG3S60,CG3S600150508,YNEABQTDF,,,New Century,2,1.5,4,2.3,0,45,R0.5,,,MULTI-1,SINGLE,PLAIN,3S MILL 2FL 30deg. Helix Corner Radius E/M,,,simple,simple,8000000,10,1,1,4
1,CARBIDE,"3,7,16,17,18",3S MILL,CG3S60,EM_radius,GR-EM-CG3S60,CG3S600150510,YNEABQUDF,,,New Century,2,1.5,4,2.3,0,45,R0.5,,,MULTI-1,SINGLE,PLAIN,3S MILL 2FL 30deg. Helix Corner Radius E/M,,,simple,simple,8000000,10,1,1,4
1,CARBIDE,"3,7,16,17,18",3S MILL,CG3S60,EM_radius,GR-EM-CG3S60,CG3S600150512,YNEABQVDF,,,New Century,2,1.5,4,2.3,0,45,R0.5,,,MULTI-1,SINGLE,PLAIN,3S MILL 2FL 30deg. Helix Corner Radius E/M,,,simple,simple,8000000,10,1,1,4
1,CARBIDE,"3,7,16,17,18",3S MILL,CG3S60,EM_radius,GR-EM-CG3S60,CG3S600150514,YNEABQWDF,,,New Century,2,1.5,4,2.3,14,50,R0.5,,,MULTI-1,SINGLE,PLAIN,3S MILL 2FL 30deg. Helix Corner Radius E/M,,,simple,simple,8000000,10,1,1,4
1,CARBIDE,"3,7,16,17,18",3S MILL,CG3S60,EM_radius,GR-EM-CG3S60,CG3S600150516,YNEABQXDF,,,New Century,2,1.5,4,2.3,0,50,R0.5,,,MULTI-1,SINGLE,PLAIN,3S MILL 2FL 30deg. Helix Corner Radius E/M,,,simple,simple,8000000,10,1,1,4
1,CARBIDE,"3,7,16,17,18",3S MILL,CG3S60,EM_radius,GR-EM-CG3S60,CG3S600150520,YNEABQYDF,,,New Century,2,1.5,4,2.3,0,50,R0.5,,,MULTI-1,SINGLE,PLAIN,3S MILL 2FL 30deg. Helix Corner Radius E/M,,,simple,simple,8000000,10,1,1,4
1,CARBIDE,"3,7,16,17,18",3S MILL,CG3S60,EM_radius,GR-EM-CG3S60,CG3S600200106,YNEABQZDF,,,New Century,2,2,4,3,0,45,R0.1,,,MULTI-1,SINGLE,PLAIN,3S MILL 2FL 30deg. Helix Corner Radius E/M,,,simple,simple,8000000,10,1,1,4
1,CARBIDE,"3,7,16,17,18",3S MILL,CG3S60,EM_radius,GR-EM-CG3S60,CG3S600200108,YNEABRADF,,,New Century,2,2,4,3,0,45,R0.1,,,MULTI-1,SINGLE,PLAIN,3S MILL 2FL 30deg. Helix Corner Radius E/M,,,simple,simple,8000000,10,1,1,4
1,CARBIDE,"3,7,16,17,18",3S MILL,CG3S60,EM_radius,GR-EM-CG3S60,CG3S600200110,YNEABRBDF,,,New Century,2,2,4,3,0,45,R0.1,,,MULTI-1,SINGLE,PLAIN,3S MILL 2FL 30deg. Helix Corner Radius E/M,,,simple,simple,8000000,10,1,1,4
1,CARBIDE,"3,7,16,17,18",3S MILL,CG3S60,EM_radius,GR-EM-CG3S60,CG3S600200112,YNEABRCDF,,,New Century,2,2,4,3,0,45,R0.1,,,MULTI-1,SINGLE,PLAIN,3S MILL 2FL 30deg. Helix Corner Radius E/M,,,simple,simple,8000000,10,1,1,4
1,CARBIDE,"3,7,16,17,18",3S MILL,CG3S60,EM_radius,GR-EM-CG3S60,CG3S600200114,YNEABRDDF,,,New Century,2,2,4,3,0,50,R0.1,,,MULTI-1,SINGLE,PLAIN,3S MILL 2FL 30deg. Helix Corner Radius E/M,,,simple,simple,8000000,10,1,1,4
1,CARBIDE,"3,7,16,17,18",3S MILL,CG3S60,EM_radius,GR-EM-CG3S60,CG3S600200116,YNEABREDF,,,New Century,2,2,4,3,0,50,R0.1,,,MULTI-1,SINGLE,PLAIN,3S MILL 2FL 30deg. Helix Corner Radius E/M,,,simple,simple,8000000,10,1,1,4
1,CARBIDE,"3,7,16,17,18",3S MILL,CG3S60,EM_radius,GR-EM-CG3S60,CG3S600200120,YNEABRFDF,,,New Century,2,2,4,3,0,50,R0.1,,,MULTI-1,SINGLE,PLAIN,3S MILL 2FL 30deg. Helix Corner Radius E/M,,,simple,simple,8000000,10,1,1,4
1,CARBIDE,"3,7,16,17,18",3S MILL,CG3S60,EM_radius,GR-EM-CG3S60,CG3S600200125,YNEABRGDF,,,New Century,2,2,4,3,0,60,R0.1,,,MULTI-1,SINGLE,PLAIN,3S MILL 2FL 30deg. Helix Corner Radius E/M,,,simple,simple,8000000,10,1,1,4
1,CARBIDE,"3,7,16,17,18",3S MILL,CG3S60,EM_radius,GR-EM-CG3S60,CG3S600200206,YNEABRHDF,,,New Century,2,2,4,3,0,45,R0.2,,,MULTI-1,SINGLE,PLAIN,3S MILL 2FL 30deg. Helix Corner Radius E/M,,,simple,simple,8000000,10,1,1,4
1,CARBIDE,"3,7,16,17,18",3S MILL,CG3S60,EM_radius,GR-EM-CG3S60,CG3S600200208,YNEABRIDF,,,New Century,2,2,4,3,0,45,R0.2,,,MULTI-1,SINGLE,PLAIN,3S MILL 2FL 30deg. Helix Corner Radius E/M,,,simple,simple,8000000,10,1,1,4
1,CARBIDE,"3,7,16,17,18",3S MILL,CG3S60,EM_radius,GR-EM-CG3S60,CG3S600200210,YNEABRJDF,,,New Century,2,2,4,3,0,45,R0.2,,,MULTI-1,SINGLE,PLAIN,3S MILL 2FL 30deg. Helix Corner Radius E/M,,,simple,simple,8000000,10,1,1,4
1,CARBIDE,"3,7,16,17,18",3S MILL,CG3S60,EM_radius,GR-EM-CG3S60,CG3S600200212,YNEABRKDF,,,New Century,2,2,4,3,0,45,R0.2,,,MULTI-1,SINGLE,PLAIN,3S MILL 2FL 30deg. Helix Corner Radius E/M,,,simple,simple,8000000,10,1,1,4
1,CARBIDE,"3,7,16,17,18",3S MILL,CG3S60,EM_radius,GR-EM-CG3S60,CG3S600200214,YNEABRLDF,,,New Century,2,2,4,3,0,50,R0.2,,,MULTI-1,SINGLE,PLAIN,3S MILL 2FL 30deg. Helix Corner Radius E/M,,,simple,simple,8000000,10,1,1,4
1,CARBIDE,"3,7,16,17,18",3S MILL,CG3S60,EM_radius,GR-EM-CG3S60,CG3S600200216,YNEABRMDF,,,New Century,2,2,4,3,0,50,R0.2,,,MULTI-1,SINGLE,PLAIN,3S MILL 2FL 30deg. Helix Corner Radius E/M,,,simple,simple,8000000,10,1,1,4
1,CARBIDE,"3,7,16,17,18",3S MILL,CG3S60,EM_radius,GR-EM-CG3S60,CG3S600200220,YNEABRNDF,,,New Century,2,2,4,3,0,50,R0.2,,,MULTI-1,SINGLE,PLAIN,3S MILL 2FL 30deg. Helix Corner Radius E/M,,,simple,simple,8000000,10,1,1,4
1,CARBIDE,"3,7,16,17,18",3S MILL,CG3S60,EM_radius,GR-EM-CG3S60,CG3S600200225,YNEABRODF,,,New Century,2,2,4,3,0,60,R0.2,,,MULTI-1,SINGLE,PLAIN,3S MILL 2FL 30deg. Helix Corner Radius E/M,,,simple,simple,8000000,10,1,1,4
1,CARBIDE,"3,7,16,17,18",3S MILL,CG3S60,EM_radius,GR-EM-CG3S60,CG3S600200306,YNEABRPDF,,,New Century,2,2,4,3,0,45,R0.3,,,MULTI-1,SINGLE,PLAIN,3S MILL 2FL 30deg. Helix Corner Radius E/M,,,simple,simple,8000000,10,1,1,4
1,CARBIDE,"3,7,16,17,18",3S MILL,CG3S60,EM_radius,GR-EM-CG3S60,CG3S600200308,YNEABRQDF,,,New Century,2,2,4,3,0,45,R0.3,,,MULTI-1,SINGLE,PLAIN,3S MILL 2FL 30deg. Helix Corner Radius E/M,,,simple,simple,8000000,10,1,1,4
1,CARBIDE,"3,7,16,17,18",3S MILL,CG3S60,EM_radius,GR-EM-CG3S60,CG3S600200310,YNEABRRDF,,,New Century,2,2,4,3,0,45,R0.3,,,MULTI-1,SINGLE,PLAIN,3S MILL 2FL 30deg. Helix Corner Radius E/M,,,simple,simple,8000000,10,1,1,4
1,CARBIDE,"3,7,16,17,18",3S MILL,CG3S60,EM_radius,GR-EM-CG3S60,CG3S600200312,YNEABRSDF,,,New Century,2,2,4,3,0,45,R0.3,,,MULTI-1,SINGLE,PLAIN,3S MILL 2FL 30deg. Helix Corner Radius E/M,,,simple,simple,8000000,10,1,1,4
1,CARBIDE,"3,7,16,17,18",3S MILL,CG3S60,EM_radius,GR-EM-CG3S60,CG3S600200314,YNEABRTDF,,,New Century,2,2,4,3,0,50,R0.3,,,MULTI-1,SINGLE,PLAIN,3S MILL 2FL 30deg. Helix Corner Radius E/M,,,simple,simple,8000000,10,1,1,4
1,CARBIDE,"3,7,16,17,18",3S MILL,CG3S60,EM_radius,GR-EM-CG3S60,CG3S600200316,YNEABRUDF,,,New Century,2,2,4,3,0,50,R0.3,,,MULTI-1,SINGLE,PLAIN,3S MILL 2FL 30deg. Helix Corner Radius E/M,,,simple,simple,8000000,10,1,1,4
1,CARBIDE,"3,7,16,17,18",3S MILL,CG3S60,EM_radius,GR-EM-CG3S60,CG3S600200320,YNEABRVDF,,,New Century,2,2,4,3,0,50,R0.3,,,MULTI-1,SINGLE,PLAIN,3S MILL 2FL 30deg. Helix Corner Radius E/M,,,simple,simple,8000000,10,1,1,4
1,CARBIDE,"3,7,16,17,18",3S MILL,CG3S60,EM_radius,GR-EM-CG3S60,CG3S600200325,YNEABRWDF,,,New Century,2,2,4,3,0,60,R0.3,,,MULTI-1,SINGLE,PLAIN,3S MILL 2FL 30deg. Helix Corner Radius E/M,,,simple,simple,8000000,10,1,1,4
1,CARBIDE,"3,7,16,17,18",3S MILL,CG3S60,EM_radius,GR-EM-CG3S60,CG3S600200506,YNEABRXDF,,,New Century,2,2,4,3,0,45,R0.5,,,MULTI-1,SINGLE,PLAIN,3S MILL 2FL 30deg. Helix Corner Radius E/M,,,simple,simple,8000000,10,1,1,4
